類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,公寓,WOA01193,黎明里,臺北市中正區衡陽路7號,"25.042414,121.513761",1,474,中正第一分局,
一般住宅,大樓,WOA00448,黎明里,臺北市中正區重慶南路一段63號,"25.044447,121.513344",1,543,中正第一分局,
一般住宅,公寓,WOA00449,黎明里,臺北市中正區重慶南路一段75號,"25.044152,121.513335",1,334,中正第一分局,
一般住宅,公寓,WOA00450,黎明里,臺北市中正區重慶南路一段75號,"25.044152,121.513335",2,334,中正第一分局,
一般住宅,公寓,WOA00616,黎明里,臺北市中正區漢口街一段50號,"25.045103,121.513486",1,141,中正第一分局,
一般住宅,公寓,WOA00858,黎明里,臺北市中正區懷寧街60號,"25.04426,121.51401",3,477,中正第一分局,
一般住宅,公寓,WOA01195,黎明里,臺北市中正區懷寧街36號,"25.044903,121.514079",1,196,中正第一分局,
一般住宅,公寓,WOA01196,黎明里,臺北市中正區懷寧街62號,"25.04419,121.514038",1,196,中正第一分局,
一般住宅,公寓,WOA01197,黎明里,臺北市中正區漢口街一段36號,"25.044903,121.514079",1,466,中正第一分局,
一般住宅,公寓,WOA01298,黎明里,臺北市中正區重慶南路一段57號,"25.044671,121.51335",4,800,中正第一分局,
一般住宅,公寓,WOA00905,黎明里,臺北市中正區中山北路26巷6號,"25.046762,121.519514",1,133,中正第一分局,
一般住宅,公寓,WOA00906,黎明里,臺北市中正區北平西路16號,"25.046811,121.519054",1,30,中正第一分局,
一般住宅,公寓,WOA00008,黎明里,臺北市中正區中山北路26巷5號,"25.046821,121.519551",1,32,中正第一分局,
一般住宅,公寓,WOA00009,黎明里,臺北市中正區中山北路26巷9號,"25.046825,121.519465",1,83,中正第一分局,
一般住宅,公寓,WOA00010,黎明里,臺北市中正區中山北路8巷1號,"25.046426,121.519471",1,338,中正第一分局,
一般住宅,中央大樓,WOA00912,黎明里,臺北市中正區中山北路2號,"25.046046,121.519469",1,940,中正第一分局,
一般住宅,公寓,WOA00967,黎明里,臺北市中正區北平西路3號,"25.047176,121.517058",1,1666,中正第一分局,
一般住宅,公寓,WOA00903,黎明里,臺北市中正區忠孝西路33號,"25.046078,121.518762",1,100,中正第一分局,
一般住宅,大樓,WOA00164,黎明里,臺北市中正區忠孝西路41號,"25.046171,121.518384",1,2504,中正第一分局,
一般住宅,大樓,WOA00165,黎明里,臺北市中正區忠孝西路41號,"25.046171,121.518384",2,2504,中正第一分局,
一般住宅,大樓,WOA00904,黎明里,臺北市中正區忠孝西路43號,"25.046225,121.518171",1,2500,中正第一分局,
一般住宅,公寓,WOA00166,黎明里,臺北市中正區忠孝西路45號,"25.046282,121.517934",2,247,中正第一分局,
一般住宅,公寓,WOA00096,黎明里,臺北市中正區凱達格蘭大道3號,"25.040278,121.515587",1,134,中正第一分局,
一般住宅,公寓,WOA00097,黎明里,臺北市中正區凱達格蘭大道3號,"25.040278,121.515587",1,290,中正第一分局,
一般住宅,大樓,WOA00866,黎明里,臺北市中正區寶慶路3號,"25.041198,121.513409",4,1972,中正第一分局,
一般住宅,大樓,WOA01184,黎明里,臺北市中正區衡陽路10號,"25.042228,121.513623",1,300,中正第一分局,
一般住宅,公寓,WOA01185,黎明里,臺北市中正區凱達格蘭大道3號,"25.040278,121.515587",1,290,中正第一分局,
一般住宅,公寓,WOA01187,黎明里,臺北市中正區懷寧街110號,"25.041751,121.513932",1,52,中正第一分局,
一般住宅,公寓,WOA01190,黎明里,臺北市中正區凱達格蘭大道3號,"25.040278,121.515587",2,910,中正第一分局,
一般住宅,公寓,WOA01192,黎明里,臺北市中正區凱達格蘭大道3號,"25.040278,121.515587",3,160,中正第一分局,
一般住宅,公寓,WOA01268,黎明里,臺北市中正區懷寧街112號,"25.041661,121.513898",2,218,中正第一分局,
公有建築物,立法院鎮江會館,WOA00849,幸福里,臺北市中正區鎮江街2號,"25.044497,121.521282",1,256,中正第一分局,
公有建築物,立法院紅樓,WOA00011,幸福里,臺北市中正區中山南路1號,"25.043966,121.519586",1,82,中正第一分局,
公有建築物,立法院研究大樓,WOA00682,幸福里,臺北市中正區濟南路一段3之1號,"25.042956,121.521296",2、3,2945,中正第一分局,
公有建築物,監察院,WOA00185,幸福里,臺北市中正區忠孝東路一段2號,"25.045204,121.520146",1,2316,中正第一分局,
公有建築物,疾管署,WOA00335,幸福里,臺北市中正區林森南路6號,"25.043298,121.522757",1,107,中正第一分局,
公有建築物,成功高中,WOA00693,幸福里,臺北市中正區濟南路一段71號,"25.042394,121.52381",1,420,中正第一分局,
公有建築物,成功高中,WOA00694,幸福里,臺北市中正區濟南路一段71號,"25.042394,121.52381",1,108,中正第一分局,
公有建築物,成功高中,WOA00695,幸福里,臺北市中正區濟南路一段71號,"25.042394,121.52381",1,103,中正第一分局,
公有建築物,成功高中,WOA00696,幸福里,臺北市中正區濟南路一段71號,"25.042394,121.52381",1,975,中正第一分局,
公有建築物,成功高中,WOA00697,幸福里,臺北市中正區濟南路一段71號,"25.042394,121.52381",1,686,中正第一分局,
公有建築物,自由廣場,WOA00015,東門里,臺北市中正區中山南路21號,"25.034751,121.521534",1,21532,中正第一分局,
公有建築物,臺灣大學醫學院,WOA00031,東門里,臺北市中正區仁愛路一段1號,"25.039431,121.518893",3,3420,中正第一分局,
公有建築物,臺大校友會館,WOA00679,東門里,臺北市中正區徐州路2號,"25.041027,121.521522",2,452,中正第一分局,
公有建築物,臺灣大學社科院,WOA00464,東門里,臺北市中正區徐州路19號,"25.040787,121.52372",1,102,中正第一分局,
公有建築物,臺灣大學社科院,WOA00465,東門里,臺北市中正區徐州路19號,"25.040787,121.52372",1,83,中正第一分局,
公有建築物,臺灣大學社科院,WOA00469,東門里,臺北市中正區徐州路19號,"25.040787,121.52372",1,994,中正第一分局,
公有建築物,臺灣大學社科院,WOA00468,東門里,臺北市中正區徐州路21號,"25.040471,121.525004",1,1013,中正第一分局,
公有建築物,臺灣大學社科院,WOA00469,東門里,臺北市中正區徐州路21號,"25.040471,121.525004",1,994,中正第一分局,
公有建築物,臺灣大學公衛學院,WOA01338,東門里,臺北市中正區徐州路17號,"25.041045,121.523013",1,2356,中正第一分局,
公有建築物,東門國小,WOA00032,東門里,臺北市中正區仁愛路一段2之4號,"25.03862,121.520741",1,94,中正第一分局,
公有建築物,東門國小,WOA00033,東門里,臺北市中正區仁愛路一段2之4號,"25.03862,121.520741",1,172,中正第一分局,
公有建築物,東門國小,WOA00034,東門里,臺北市中正區仁愛路一段2之4號,"25.03862,121.520741",1,553,中正第一分局,
公有建築物,經濟部標準檢驗局,WOA00688,東門里,臺北市中正區濟南路一段4號,"25.042743,121.520719",1、2,177,中正第一分局,
公有建築物,國教署,WOA00471,東門里,臺北市中正區徐州路48之1號,"25.040105,121.525108",1,800,中正第一分局,
公有建築物,青少年發展處,WOA01282,東門里,臺北市中正區仁愛路一段17、19號,"25.03854,121.525094",1,7306,中正第一分局,
公有建築物,臺大宿舍,WOA00467,東門里,臺北市中正區徐州路2之3號,"25.040984,121.52169",1,1273,中正第一分局,
公有建築物,臺大宿舍,WOA00466,東門里,臺北市中正區徐州路2號,"25.041027,121.521522",1,268,中正第一分局,
公有建築物,臺大宿舍,WOA00503,東門里,臺北市中正區紹興南街6號,"25.041716,121.524204",1,850,中正第一分局,
公有建築物,臺大宿舍,WOA00504,東門里,臺北市中正區紹興南街6號,"25.041716,121.524204",1,395,中正第一分局,
公有建築物,臺北市中正運動中心,WOA01346,東門里,臺北市中正區信義路一段1號,"25.038367,121.519306",3,1953,中正第一分局,
公有建築物,交通部電信總局,WOA00235,東門里,臺北市中正區仁愛路一段50號,"25.038048,121.524597",1,2572,中正第一分局,
公有建築物,司法院,WOA00426,建國里,臺北市中正區重慶南路一段124號,"25.037931,121.512435",2,1075,中正第一分局,
公有建築物,臺北地方法院,WOA00376,建國里,臺北市中正區長沙街一段27號,"25.040419,121.509681",1,543,中正第一分局,
公有建築物,臺北地方法院,WOA00137,建國里,臺北市中正區延平南路113號,"25.041456,121.509544",1,547,中正第一分局,
公有建築物,臺北市社會局,WOA01466,建國里,臺北市中正區貴陽街一段60號,"25.038926,121.509039",2,820,中正第一分局,
公有建築物,高等法院,WOA01208,建國里,臺北市中正區博愛路127號,"25.038024,121.51124",1,647,中正第一分局,
公有建築物,行政法院,WOA00456,建國里,臺北市中正區重慶南路一段126巷1號,"25.037243,121.511854",1、2,1274,中正第一分局,
公有建築物,最高法院,WOA01258,建國里,臺北市中正區長沙街一段6號,"25.04003,121.509923",1,1388,中正第一分局,
公有建築物,高等法院,WOA01319,建國里,臺北市中正區貴陽街一段233號,"25.039259,121.509866",1,3202,中正第一分局,
公有建築物,廉政署,WOA01465,建國里,臺北市中正區博愛路166號,"25.040589,121.511146",2,1322,中正第一分局,
公有建築物,法務部,WOA00428,建國里,臺北市中正區重慶南路一段130號,"25.036718,121.512197",1,4077,中正第一分局,
公有建築物,臺北市立大學(藝術館),WOA00559,建國里,臺北市中正區愛國西路1號,"25.035558,121.51358",1,591,中正第一分局,
公有建築物,臺北市立大學(中正堂),WOA00560,建國里,臺北市中正區愛國西路1號,"25.035558,121.51358",1,1118,中正第一分局,
公有建築物,臺北市立大學(梅苑),WOA00561,建國里,臺北市中正區愛國西路1號,"25.035558,121.51358",1,411,中正第一分局,
公有建築物,臺北市立大學(公誠樓),WOA01315,建國里,臺北市中正區愛國西路1號,"25.035558,121.51358",4,1895,中正第一分局,
公有建築物,弘道國中(活動中心),WOA00016,建國里,臺北市中正區公園路21號,"25.037544,121.515294",1,204,中正第一分局,
公有建築物,弘道國中(天聲樓),WOA00017,建國里,臺北市中正區公園路21號,"25.037544,121.515294",1,930,中正第一分局,
公有建築物,弘道國中(幼獅樓),WOA00018,建國里,臺北市中正區公園路21號,"25.037544,121.515294",1,1543,中正第一分局,
公有建築物,弘道國中(經緯樓),WOA01478,建國里,臺北市中正區公園路21號,"25.037544,121.515294",1,741,中正第一分局,
公有建築物,市大附小,WOA00102,建國里,臺北市中正區公園路29號,"25.036332,121.515272",1,1018,中正第一分局,
公有建築物,北一女中(中正樓),WOA00430,建國里,臺北市中正區重慶南路一段165號,"25.038606,121.513015",1,713,中正第一分局,
公有建築物,北一女中(新明德樓),WOA00432,建國里,臺北市中正區重慶南路一段165號,"25.038606,121.513015",1,212,中正第一分局,
公有建築物,北一女中(至善樓),WOA00433,建國里,臺北市中正區重慶南路一段165號,"25.038606,121.513015",1、2,1648,中正第一分局,
公有建築物,臺北國際藝術村,WOA00131,梅花里,臺北市中正區北平東路7號,"25.046862,121.522338",1,85,中正第一分局,
公有建築物,新北市農會,WOA00129,梅花里,臺北市中正區北平東路30號,"25.045718,121.525975",2,2215,中正第一分局,
公有建築物,交通部鐵路運輸處,WOA00130,梅花里,臺北市中正區北平東路30之12號,"25.045515,121.526666",1,147,中正第一分局,
公有建築物,交通執法聯合服務中心,WOA00124,梅花里,臺北市中正區北平東路一段1號,"25.047198,121.520955",1,323,中正第一分局,
公有建築物,忠孝國小,WOA00205,梅花里,臺北市中正區忠孝東路二段101號,"25.042891,121.531575",1,73,中正第一分局,
公有建築物,國立台灣大學醫學院附設醫院,WOA00486,黎明里,臺北市中正區常德街1號,"25.041399,121.517172",1,1377,中正第一分局,
公有建築物,國立台灣大學醫學院附設醫院,WOA00487,黎明里,臺北市中正區常德街1號,"25.041399,121.517172",2,847,中正第一分局,
公有建築物,國立台灣大學醫學院附設醫院,WOA00488,黎明里,臺北市中正區常德街1號,"25.041399,121.517172",1,1232,中正第一分局,
公有建築物,國立台灣大學醫學院附設醫院,WOA00489,黎明里,臺北市中正區常德街1號,"25.041399,121.517172",3,1232,中正第一分局,
公有建築物,城中消防隊,WOA00931,黎明里,臺北市中正區忠孝西路一段84號,"25.04669,121.513853",1,62,中正第一分局,
公有建築物,臺北市公園路燈管理處,WOA00852,黎明里,臺北市中正區懷寧街105號,"25.041884,121.51394",1,758,中正第一分局,
公有建築物,國家發展委員會,WOA00866,黎明里,臺北市中正區寶慶路3號,"25.041198,121.513409",4,1972,中正第一分局,
公有建築物,國家攝影文化中心,WOA00889,黎明里,臺北市中正區忠孝西路一段70號,"25.046709,121.514352",1,280,中正第一分局,
公有建築物,文化部影視及流行音樂產業局,WOA00932,黎明里,臺北市中正區開封街一段3號,"25.046063,121.51454",1,454,中正第一分局,
公有建築物,臺大醫院兒童醫院,WOA01388,黎明里,臺北市中正區中山南路8號,"25.044343,121.51875",2,3409,中正第一分局,
供公眾使用建築物,財團法人中正農業科技社會公益基金會,WOA00172,幸福里,臺北市中正區忠孝東路一段10號,"25.045038,121.521347",1,259,中正第一分局,
供公眾使用建築物,喜來登飯店,WOA00176,幸福里,臺北市中正區忠孝東路一段12號,"25.044912,121.522071",4,7712,中正第一分局,
供公眾使用建築物,臺大校友會館,WOA00679,東門里,臺北市中正區濟南路一段2-1號,"25.042991,121.519659",1,452,中正第一分局,
供公眾使用建築物,國策會,WOA00233,東門里,臺北市中正區杭州南路一段16號,"25.038874,121.525234",2,745,中正第一分局,
供公眾使用建築物,西門捷運站,WOA01281,建國里,臺北市中正區寶慶路32-1號,"25.041855,121.508775",1,7198,中正第一分局,
供公眾使用建築物,國軍英雄館,WOA00375,建國里,臺北市中正區長沙街一段20號,"25.040073,121.509344",1,1914,中正第一分局,
供公眾使用建築物,台灣鐵路局台北火車站,WOA00967,黎明里,臺北市中正區北平西路3號,"25.047176,121.517058",1,1666,中正第一分局,
供公眾使用建築物,捷運台大醫院站,WOA01280,黎明里,臺北市中正區公園路52號,"25.040934,121.515817",1,1873,中正第一分局,
一般住宅,公寓,WPA01675,文盛里,臺北市中正區羅斯福路三段244巷9弄1之1號,"25.017032,121.530556",1,83,中正第二分局,
一般住宅,大樓,WPA01551,文盛里,臺北市中正區羅斯福路三段244巷9弄2-6號,"25.017151,121.530169",1,393,中正第二分局,
一般住宅,公寓,WPA01565,文盛里,臺北市中正區羅斯福路三段244巷10弄17號,"25.016173,121.53142",1,118,中正第二分局,
一般住宅,臺大美學院,WPA01558,文盛里,臺北市中正區羅斯福路三段216號,"25.01892,121.529689",1,525,中正第二分局,
一般住宅,公寓,WPA01585,文盛里,臺北市中正區羅斯福路三段240巷弄7號,"25.02347,121.524863",1,104,中正第二分局,
